id,url,title,img_url,type,country,synopsis,director,alsoknownas,episodes,score,ranked,popularity,watchers,aired,duration,genres,tags,mainrole,supportrole
62919,https://mydramalist.com/62919-mr-heart,Mr. Heart (2020),https://i.mydramalist.com/rzp4D_4c.jpg?v=1, Drama, South Korea ,"Despite the fact that things just never seem to go his way, Sang Ha always manages to find a reason to smile. A member of the school track team, Sang Ha loves to run, but distance has never really been his thing. For Sang Ha, sprinting is what brings him the most joy. Jin Won, on the other hand, is exactly the opposite. A record breaking marathon runner in high school, Jin Won is well on his way to becoming a marathon superstar. Determined to live up to the expectations of his coaches and colleagues, Jin Won cares about one thing and one thing only: running his next race. When Jin Won finds himself struggling to maintain his record-breaking stats, his coach suggests Sang Ha step in to help as a pacemaker. Disappointed in the coach’s decision, Jin Won is anything but friendly to his new partner but with time and determination, the two runners come to find they share a similar passion, both on the track and off. As the two become closer, they begin to realize their feelings for each have taken an unexpected turn. But can they move from friend to friendlier without risking everything they’ve worked so hard to achieve? The followup project to the popular BL drama, “Where Your Eyes Linger” (2020), “Mr. Heart” is a 2020 idol web drama directed by Park Seon Jae.  ", Park Sun Jae ,"  Mr.Heart ,  Mister Heart ,  Mr.Hateu ,  Miseuteo Hateu ,  Mr.하트  ", 8," 7.9 (scored by 16,411 users)", #1915, #273," 26,653"," Sep 18, 2020 - Oct  2, 2020", 11 min.,"Romance,School,Youth,Sports","Running,Athlete,LGBTQ+,Marathon,Tsundere,Miniseries,OrphanMaleLead,PoorMaleLead,Competition,University","Han Se Jin,Cheon Seung Ho,","Lara,Yoo Jang Young,Park Geon Rak,"
13383,https://mydramalist.com/13383-the-lover,The Lover (2015),https://i.mydramalist.com/X2QrOc.jpg?v=1, Drama, South Korea ,"The series talk about four different couples living together in one apartment complex.  Both in their thirties, Oh Do Shi is a voice actor and Ryu Du Ri is a blogger. They simply chose to live together instead of getting married, and have been sharing an apartment for two years. Jeong Yeong Jun and Choi Ji Nyeo are a couple that's twelve years apart in age. Ji Nyeo has the personality of a penny-pinching ajumma and basically supports her younger boyfriend in the hope that he will someday realize his dream, while Yeong Jun is an unemployed musician who carries around a guitar he doesn't know how to play. They've been living together for a year, and are quick to fight and make up. Park Hwan Jong and Ha Seol Eun are in their twenties and have just moved in together. Seol Eun wants her boyfriend to believe that she's the perfect embodiment of femininity, and works tirelessly to keep up the illusion. Lee Jun Jae is a loner who prefers to stay at home, but is forced to find a roommate for financial reasons. He doesn't even want to exchange unnecessary small talk so he advertises for a foreigner who can't speak Korean very well. Enter Takuya, a Japanese guy on his travels. Takuya thinks Jun Jae is wasting his youth, and begins to draw him out into the world.", Kim Tae Eun ,"  Deo Reobeo ,  More Rubber ,  The raunchy ,  More raunchy  ", 12," 7.9 (scored by 8,433 users)", #1914, #383," 21,316"," Apr  2, 2015 - Jun 25, 2015", 50 min.,"Comedy,Romance,Life","SexualInnuendo,MultipleCouples,MultipleMains,LGBTQ+,OlderWoman/YoungerMan,GayRomance,Omnibus,WomanLovesEating,Neighbors,AgeGap[DramaLife]","Oh Jung Se,Ryu Hyun Kyung,Jung Joon Young,Choi Yeo Jin,Lee  Jae Joon,Terada Takuya,",
24026,https://mydramalist.com/24026-two-cops,Two Cops (2017),https://i.mydramalist.com/63XdPc.jpg?v=1, Drama, South Korea ,"His strong sense of justice is all that he has. Detective Cha Dong Tak is feared among criminals for showing no mercy. One day, his body is taken over by Gong Soo-chang, a con artist who is quite clever. Now Cha Dong Tak has to share his body with a criminal while fending off a grave threat. So they have to join forces to stay alive.  ", Oh Hyun Jong ,  Tookkabseu  , 32," 7.9 (scored by 4,833 users)", #1913, #740," 12,821"," Nov 27, 2017 - Jan 16, 2018", 35 min.,"Mystery,Comedy,Romance,Supernatural","Bromance,Possessed,LoveTriangle,Ghost,SwindlerMaleLead,SmartMaleLead,TragicPast,BodySwap,Investigation,Detective","Jo Jung Suk,Lee Hye Ri,Kim Seon Ho,","Im Se Mi,Hoya,Lee Si Eon,"
66421,https://mydramalist.com/66421-mermaid-prince-2,The Mermaid Prince: The Beginning (2020),https://i.mydramalist.com/j3RBr_4c.jpg?v=1, Drama, South Korea ,"“The Mermaid Prince: The Beginning” will take viewers back in time to Woo Hyuk’s high school days in order to uncover a secret. As opposed to the mysterious, dreamy Woo Hyuk that viewers saw in the original “The Mermaid Prince”, Moonbin will be playing a far more mischievous teenage version of the character in the upcoming prequel.  With its high school setting, the drama will also portray an entirely different kind of romance from that of the original series. “The Mermaid Prince: The Beginning” will tell the love story that ensues when Jo Ara, a high school student who decides to give up on dating because she doesn’t believe in love, ends up meeting Woo Hyuk.  Yoon Gun is a guy that looks cold on the outside but is actually a romantic at heart and only has eyes for one person.  ",,"  The Little Mermaid 2 ,  The Mermaid Prince Season 2 ,  Mermaid Prince Season 2 ,  Ineo Wangja 2  ", 10," 7.9 (scored by 2,735 users)", #1919, #1574," 5,808"," Nov 11, 2020 - Dec 10, 2020", 14 min.,"Friendship,Mystery,Romance,Drama","Miniseries,WebSeries,Student,School,ShortLengthSeries,Secret,HeartDisease,Swimming,HighSchool,EnemiesToLovers","Moon Bin,Chae Won Bin,Hwiyoung,","Moon Sang Min,Yoon Seo Bin,Jung Bo Min,"
55013,https://mydramalist.com/55013-friend-contract,How to Buy a Friend (2020),https://i.mydramalist.com/W3J1pc.jpg?v=1, Drama, South Korea ,"Rumors surround Don Hyuk, a highly praised high school fighter, after his girlfriend’s sudden suicide. Plagued by the trauma he is quick to fight if someone even mentions her name, landing him in juvenile detention. After his release, he returns to school where he comes across a poem written by Chan Hong, a particularly average student who has a knack for writing. Eventually, Don Hyuk discovers a clue about his girlfriend’s death and approaches Chan Hong to help him investigate, and in exchange, he will serve as Chan Hong’s personal bodyguard. This contractual relationship entangles them both in a series of dramatic events as they try to uncover the truth behind the suicide.   ~Adapted from a webtoon with the same name by Kwon Laad", Yoo Young Eun ,"  Friendship Contract ,  Gyeyakwoojung ,  gyeyakujeong ,  Friend Contract  ", 8," 7.9 (scored by 2,410 users)", #1925, #1275," 7,314"," Apr  6, 2020 - Apr 14, 2020", 35 min.,"Mystery,Comedy,Romance,Youth","SchoolBullying,HighSchool,Bromance,Suicide,StrongFriendship,BestFriends,AdaptedFromAWebtoon,Investigation,Poetry,Adolescence","Lee Shin Young,Shin Seung Ho,Kim So Hye,","Oh Hee Joon,Min Do Hee,Jo Yi Hyun,"
26280,https://mydramalist.com/26280-should-we-kiss-first,Should We Kiss First? (2018),https://i.mydramalist.com/JxZRYc.jpg?v=1, Drama, South Korea ,Four adults who have lost faith in love find a way to begin again. Son Moo Han is the managing director of an advertising company. Ahn Soon Jin is a flight attendant who lost her daughter. The drama shows the not-so-innocent tale of love amongst experienced lovers.  , Son Jung Hyun ,"  Shall We Kiss First ,  Kiseu Meonjeo Halggayo  ", 40, 7.9 (scored by 747 users), #1940, #2788," 2,952"," Feb 20, 2018 - Apr 24, 2018", 35 min.,"Comedy,Romance,Life,Melodrama","FlightAttendantFemaleLead,SingleMaleLead,Arguments,SingleFemaleLead,FlirtyFemaleLead,LoveMotelBusiness,FamilyConflict,Conflict,Mistake,BestFriends","Kam Woo Sung,Kim Sun Ah,Oh Ji Ho,Park Shi Yeon,","Kim Sung Soo,Ye Ji Won,"
58595,https://mydramalist.com/58595-when-the-wind-blows-and-dies,"Cheat On Me, If You Can (2020)",https://i.mydramalist.com/BNk5b_4c.jpg?v=1, Drama, South Korea ,"Best-selling crime author Yeo Joo is researching how to make a murder look like an accidental death.  Her younger husband, Woo Sung, is a family man and divorce lawyer. He thinks he's still a sexy, attractive partner, with a wonderful married life. But lately, Yeo Joo, who would rather be a widow than a divorcée, notices that lately some of his behavior is suspicious. Could Woo Sung actually be cheating on her? Could he possibly be enjoying a thrilling affair behind her back? Yeo Joo tells it straight: If he cheats, he dies!  "," Kim Min Tae,  Kim Hyoung Seok ","  You Cheat, You Die ,  You're Dead If You Cheat ,  If I Cheat, I Die ,  If You Cheat, You Die ,  Dare You Cheat On Me ,  Balampimyeonjugneunda ,  Barampimyeon Jookneunda ,  Barampimyeon Jukneunda  ", 16," 7.9 (scored by 2,507 users)", #1941, #1157," 8,042"," Dec  2, 2020 - Jan 28, 2021", 1 hr. 5 min.,"Thriller,Mystery,Comedy,Romance","Cheating,Marriage,SuccessfulMaleLead,EccentricFemaleLead,MarriedCouple,Infidelity,Writer,SuccessfulFemaleLead,OlderWoman/YoungerMan,Student","Cho Yeo Jung,Go Jun,Yeonwoo,Kim Young Dae,","Song Ok Sook,Jung Sang Hoon,"
422,https://mydramalist.com/422-the-painter-of-the-wind,The Painter of the Wind (2008),https://i.mydramalist.com/9ozEac.jpg?v=1, Drama, South Korea ,"Shin Yoon Bok is a talented painter who disguises herself as a boy to search for her father's murderer and meets a master painter who guides her into being a great painter. Kim Hong Do is the man who teaches Yoon Bok how to paint, and they develop a strong friendship of mentor and disciple. "," Jang Tae Yoo,  Jin Hyeok ","  Wind's Flower Garden ,  Garden of the Wind ,  Baramui Hwawon ,  Painter of the Wind  ", 20," 7.9 (scored by 1,766 users)", #1937, #1567," 5,844"," Sep 24, 2008 - Dec  4, 2008", 1 hr. 5 min.,"Historical,Romance,Drama,Political","VisualArts,Cross-Dressing,JoseonDynasty,OlderMan/YoungerWoman,Painter,PowerStruggle,Student-TeacherRelationship,AdaptedFromANovel,PalacePolitics,HistoricalFiction","Park Shin Yang,Moon Geun Young,Ryu Seung Ryong,Bae Soo Bin,","Im Ji Eun,Kim Eung Soo,"
29928,https://mydramalist.com/29928-the-best-divorce,Matrimonial Chaos (2018),https://i.mydramalist.com/Jx4LYc.jpg?v=1, Drama, South Korea ,"Jo Seok Moo graduated from a prestigious university, but he pursued his dream of becoming a musician rather than finding a traditional job. Jo Seok Moo did not become a musician and because of his advanced age, he could not land a decent job. He then began working at a security service company. There, he met Kang Hwi Ru for the first time as his customer. They have been married for 3 years now, but Jo Seok Moo asks for a divorce. They do not have very much in common. Jo Seok Moo has a stubborn personality and enjoys spending time alone, while Kang Hwi Ru is easy-going and has a positive personality. Another married couple, Jin Yoo Young and Lee Jang Hyun appear. Jin Yoo Young is Jo Seok Moo’s first love. "," Yoo Hyun Ki,  Kim Min Kyung ","  Choigoui Ihon ,  The Best Divorce ,  The Greatest Divorce  ", 32, 7.9 (scored by 965 users), #1950, #2478," 3,431"," Oct  8, 2018 - Nov 27, 2018", 35 min.,"Comedy,Romance,Drama,Family","CheerfulFemaleLead,Grandma-GrandsonRelationship,FailingMarriage,MarriedCouple,Infidelity,Divorce,EccentricMaleLead,MultipleCouples","Cha Tae Hyun,Bae Doo Na,Lee El,Son Seok Koo,","Wi Ha Joon,Moon Sook,"
707173,https://mydramalist.com/707173-account-has-been-deleted,User Not Found (2021),https://i.mydramalist.com/Ewn2p_4c.jpg?v=1, Drama, South Korea ,"A romance drama about two female high school students who happen to share the same name. When they both transfer to a new school at the same time, hoping to use the opportunity to turn their lives around, they forge a secret contract to swap identities. Shin Yi Joon is the most popular student at his high school. Although he seems tough and aloof on the outside, Shin Yi Joon is actually a huge softie on the inside—and far from getting into fights with other students, he even has a hard time saying no to other people.  ",,"  The @ccount Has Been Deleted ,  The Account Has Been Deleted ,  @Account Has Been Deleted  ", 22," 7.9 (scored by 1,714 users)", #1953, #1663," 5,428"," Dec  3, 2021 - Feb 12, 2022", 15 min.,"Romance,School,Youth,Drama","IdentitySwap,WebSeries,HighSchool,ShortLengthSeries,Friendship,HiddenIdentity,Lying,Secret,Student,ColdMaleLead","Bae Jin Young,Shin So Hyun,Han Ye Ji,","Ahn Se Min,Lee Jong Hyuk,Kim Na Young,"
494,https://mydramalist.com/494-lucifer,Lucifer (2007),https://i.mydramalist.com/9mw3Mc.jpg?v=1, Drama, South Korea ,"When Homicide Detective Kang Oh Soo hit a dead end in his investigation of two seemly unrelated murders, except for the Tarot cards left behind at both crime scenes, he sought help from Seo Hae In, a woman with Token-object reading ability. She revealed that the killers were different in each murder, but the victims were chosen for their connection to a death of a high school boy. Later, the cases proved to have one more thing in common: the suspects have the same defense attorney, Oh Seung Ha. Seung Ha's defense for his clients severely shaken Oh Soo's conviction to catch the Tarot Card mastermind. Oh Soo was reminded that years ago he had killed a high school classmate in a fight. He was acquitted of all charges and began his life anew. Now, someone has came back to revenge the boy's wrongful death by killing those who got him off.", Park Chan Hong ,"  Satan ,  The Devil ,  Devil Times ,  Mawang ,  The Lucifer  ", 20," 7.9 (scored by 1,570 users)", #1954, #1735," 5,155"," Mar 21, 2007 - May 24, 2007", 60 min.,"Thriller,Mystery,Supernatural","Mastermind,Antihero,ColdMan/WarmWoman,Revenge,LoveTriangle,Investigation,Detective,Suspense,MorallyAmbiguousMaleLead,CheerfulFemaleLead","Uhm Tae Woong,Shin Min Ah,Joo Ji Hoon,","Jung Dong Hwan,Choi Deok Moon,Yoon Hye Kyung,"
529,https://mydramalist.com/529-cain-and-abel,Cain and Abel (2009),https://i.mydramalist.com/d2ZV5c.jpg?v=1, Drama, South Korea ,"Based on the biblical story of Adam and Eve's first two sons, Cain and Abel is about Cain's jealousy towards his brother Abel. Lee Cho In is a very gifted doctor who has everything that he wants whereas his older brother, Seon Woo, is jealous of all the attention that Cho In receives. Seon Woo blames his brother for taking everything good in his life away from him. Seon Woo blames Cho In for getting their father's love, getting more recognition as a doctor, and for stealing the woman he loves.", Kim Hyung Shik ,"  Kaingwa Abel ,  Cain & Abel  ", 20," 7.9 (scored by 2,447 users)", #1958, #1627," 5,582"," Feb 18, 2009 - Apr 23, 2009", 1 hr. 10 min.,"Action,Thriller,Drama,Medical","Amnesia,Revenge,Jealousy,Romance,Suspense,Brothers'Relationship","So Ji Sub,Han Ji Min,Shin Hyun Joon,Chae Jung An,","Han Da Min,Kang Yi Suk,"
36491,https://mydramalist.com/36491-miss-casting,Good Casting (2020),https://i.mydramalist.com/0Ak7Yc.jpg?v=1, Drama, South Korea ,"Baek Chan Mi is a legendary agent for the National Intelligence Service. However, due to an excessive operation, one of her subordinates passes away. After this incident, she takes back all hope of returning to the field when she gets an order to go undercover. She begins working as a secretary for Ilkwang Hitech under the name, Baek Jang Mi. She is joined by a single mother, Im Ye Eun, who has the beauty of a girl group member, and Hwang Mi Soon, a housewife of 18 years whose family believes her to be an insurance salesperson. These three women begin to work together. Meanwhile, Ilkwang Hitech’s CEO, Yoon Seok Ho, knew Chan Mi as his tutor and had a crush on her. He can’t help but think that his new secretary, who looks exactly like his first love but has a different name and age, is a bit suspicious.  ", Choi Young Hoon ,"  Miscasting ,  Miseukaeseuting ,  Miss Casting ,  미스 캐스팅 ,  Gootkaeseuting  ", 16," 7.9 (scored by 2,701 users)", #1961, #1262," 7,428"," Apr 27, 2020 - Jun 16, 2020", 1 hr. 5 min.,"Action,Mystery,Comedy,Drama","Espionage,StrongFemaleLead,FemaleCenteredPlot,FirstLove,Investigation,NationalIntelligenceService,OlderWoman/YoungerMan,Sismance,Romance,SlightRomance","Choi Kang Hee,Yoo In Young,Kim Ji Young,Lee Sang Yeob,Lee Jun Young,Lee Jong Hyuk,",
14907,https://mydramalist.com/14907-all-about-my-mom,All About My Mom (2015),https://i.mydramalist.com/lB2QJc.jpg?v=1, Drama, South Korea ,"Jin Ae has a love and hate relationship with her mother San Ok. She dreams of becoming independent from her family and especially from her mother. Jin Ae falls in love with Hoon Jae and marries him. Meanwhile, what awaits for Jin Ae is her new mother-in-law. While experiencing difficult times with her mother-in-law, Jin Ae begins to understand her mother San Ok for the first time. ",,"  I Ask of You, Mom, Bootakhaeyo Eomma ,   Take Care of Us, Mom ,   San-ok's Three Children ,   산옥씨네 삼남매 ,   Please, Mom  ", 54," 7.9 (scored by 1,320 users)", #1971, #2619," 3,187"," Aug 15, 2015 - Feb 14, 2016", 1 hr. 20 min.,"Romance,Drama,Family,Melodrama","MarriedCouple,Cancer,NiceMaleLead,Marriage,Pregnancy","Eugene,Lee Sang Woo,Go Doo Shim,Kim Mi Sook,Choi  Tae Joon,Oh Min Suk,",
18716,https://mydramalist.com/18716-the-gentlemen-of-wolgyesu-tailor-shop,The Gentlemen of Wolgyesu Tailor Shop (2016),https://i.mydramalist.com/Yo6EAc.jpg?v=1, Drama, South Korea ,"A family crisis arises when a much respected tailor suddenly leaves home.   Laurel Tree Tailor Shop is family-owned and has been in business for almost a century. Its master-tailor, Lee Man Sool, has perfected the dying art of creating        a made-to- measure suit.   Man Sool departs, only leaving a note to his wife with instructions to sell the old - fashioned shop as the business is no longer viable and he just does not have the heart to do it himself. His wife, son and daughter are all taken aback by his decision.   His  former apprentice is devastated by the news of Man Sool’s disappearance and contemplates the idea of returning to the shop, which his  wife forbids.  Family politics are at play when Dong Jin suddenly finds himself unseated as the president of his father-in-law’s company and his wife suing him for divorce.  Dong Jin decides his best move is to return to his father’s tailor shop. The seamstresses want to keep the shop open until their boss’s return, but one lady is unsure as she keeps having negative  experiences with Dong Jin.  What will it take to save this beloved neighbourhood shop?   ", Hwang In Hyuk ,"  Laurel Tree Tailors ,  Bay Tree Tailors ,  Suited Gentlemen in Yanggye-dong ,  Wolgyesu Yangbokjeom Sinsadeul ,  Wolgyesoo Yangbokjum Shinsadeul  ", 54," 7.9 (scored by 1,214 users)", #1968, #2463," 3,444"," Aug 27, 2016 - Feb 26, 2017", 1 hr. 5 min.,"Comedy,Romance,Drama,Family","OvercomingStruggles,PowerStruggle,FamilyRelationship,MultipleMains,SliceOfLife,Divorce,MultipleCouples,Bromance","Lee Dong Gun,Jo Yoon Hee,Cha In Pyo,Ra Mi Ran,Choi Won Young,Hyun Woo,",
16379,https://mydramalist.com/16379-my-lawyer-mr.-jo,"My Lawyer, Mr. Jo (2016)",https://i.mydramalist.com/0xzyYc.jpg?v=1, Drama, South Korea ,"Once a star prosecutor with a bright future, Jo Deul Ho loses everything after becoming a whistleblower against the intolerable corruption he witnesses. He instead rebuilds his life as a lawyer at a small neighborhood law practice, committed to justice and protecting the innocent. "," Lee Jung Sub,  Lee Eun Jin ","  Dongnebyeonhosa Jo Deul Ho ,  The Neighbourhood Attorney Jo Deul Ho ,  Neighborhood Lawyer Jo Deul-Ho ,  My Lawyer, Mr. Joe ,  Dongnebyunhosa Jodeulho ,  Mr. Jo  ", 20," 7.9 (scored by 1,084 users)", #1969, #2398," 3,542"," Mar 28, 2016 - May 31, 2016", 60 min.,"Mystery,Comedy,Law","LawFirm,AdaptedFromAWebtoon,Investigation,LawyerMaleLead,WrongfullyAccused,Death,Misunderstanding,StrongFemaleLead","Park Shin Yang,Kang So Ra,","Park Sol Mi,Ryu Soo Young,Heo Jung Eun,Kang Shin Il,"
240,https://mydramalist.com/240-stairway-to-heaven,Stairway to Heaven (2003),https://i.mydramalist.com/Lw8pBc.jpg?v=1, Drama, South Korea ,"The relationship of childhood sweethearts Cha Song Joo and Hang Jung Suh becomes complicated when Jung Suh's father remarries. Along with a new stepmother, Jung Suh also has a new introverted stepbrother, Han Tae Hwa and a scheming stepsister, Han Yuri. Gradually, Tae Hwa falls in love with kind-hearted Jung Suh and Yuri decides to pursue Song Joo. Nothing can shake the bond between Jung Suh and Song Joo, however, not even Song Joo's departure to study abroad in America.  On the night of his return, however, Jung Suh is mysteriously hit by a car and believed dead. Having lost her memory in the crash, she is taken in by Tae Hwa, who relocates and gives her another name. Five years later, on the eve of his engagement to Yuri, Song Joo sees someone who looks exactly like his lost love Jung Suh.", Lee Jang Soo ,"  Stairs To Heaven ,  Steps in Paradise ,  Cheongukui Gyedan  ", 20," 7.9 (scored by 5,105 users)", #1979, #876," 10,682"," Dec  3, 2003 - Feb  5, 2004", 1 hr. 10 min.,"Romance,Melodrama","StarCrossedLovers,FemaleAntagonist,Heir,Blindness,EvilStepmother,StepFamily,LoveSquare,Fate,Fashion,Obsession","Choi Ji Woo,Kwon Sang Woo,Shin Hyun Joon,Kim Tae Hee,","Kim Ji Suk,Ha Jae Young,"
8511,https://mydramalist.com/8511-i-need-romance-3,I Need Romance 3 (2014),https://i.mydramalist.com/zBjYyc.jpg?v=1, Drama, South Korea ,"Shin Joo Yeon is a 33-year-old fashion marketing director at a home shopping channel company. She's developed a tough, prickly outer shell in order to succeed in the workplace and has almost given up on the idea of true love after countless failures in the relationship department. Joo Wan is a 26-year-old songwriter and carefree spirit, who returns to Korea after seventeen years of living abroad. Up until the age of 9, he was practically raised by his mom's friend and her daughter, Shin Joo Yeon. While she only remembers him as a kid she was forced to play with when her mom was busy, all of Joo Wan's early memories; from bath time, to play time, to learning how to tie his shoe laces, include her. Upon meeting again, he aims to heal Joo Yeon's jaded sense of romance.  ", Jang Young Woo ,"  로맨스가 필요해 시즌3 ,  Romaenseuga Pilyohae Sijeu 3 ,  Romaenseuka Pilyohae 3 ,  In Need of Romance 3  ", 16," 7.9 (scored by 7,881 users)", #1982, #570," 15,935"," Jan 13, 2014 - Mar  4, 2014", 47 min.,"Comedy,Romance,Drama","MaleChasesFemaleFirst,OlderWoman/YoungerMan,MultipleCouples,WarmMan/ColdWoman,NiceMaleLead,SteamyKiss,ChildhoodFriends,HardworkingFemaleLead,Cohabitation,ClingyMaleLead","Kim So Yeon,Sung Joon,Namkoong Min,Wang Ji Won,","Yoon Seung Ah,Park  Hyo Joo,"
28177,https://mydramalist.com/28177-your-house-helper,Your House Helper (2018),https://i.mydramalist.com/odDLxc.jpg?v=1, Drama, South Korea ,"The daily life of an average working woman involves: a packed subway during the rush hours, a miserable old boss, juniors clawing their way up, mounting credit card debt, and a rusty and tired body... And above all, the worst is the endless housekeeping work that awaits her at home. But what if a handsome guy appears and takes care of all the housekeeping work for her? And not only that, what if he solves the problems in her complicated and confused life? In this drama, a male house helper does housekeeping works in different women's houses and tries to solve their issues.  "," Jeon Woo Sung,  Im Se Joon ","  Dangshinui Hawooseuhelpeo ,  Dangsinui Hauseuhelpeo  ", 32," 7.9 (scored by 3,460 users)", #1980, #1050," 8,750"," Jul  4, 2018 - Aug 29, 2018", 30 min.,"Friendship,Comedy,Romance,Life","Housekeeping,Housekeeper,Healing,LifeLesson,Sismance,ColdMan/WarmWoman,SlowBurnRomance,AwkwardMaleLead,OvercomingStruggles,Internship","Ha Seok Jin,Bona,Lee Ji Hoon,Go Won Hee,Seo Eun Ah,Jeon Soo Jin,",
22677,https://mydramalist.com/22677-20th-century-boy-and-girl,20th Century Boy and Girl (2017),https://i.mydramalist.com/V42myc.jpg?v=1, Drama, South Korea ,"A top actress/singer who has an innocent soul in contrast to her gorgeous look, a slender airline stewardess who loves food and a young attorney who luckily landed a job at a private law firm but finds herself working long hours...   All three of these women were members of the Bongo clique from the time they used to live in the same Seoul Mansion apartment complex. They still stay in touch despite their busy lives. Appearance-wise, one friend seems to have a successful acting career, and the other two work in reputable professions in the airline industry and law, but they deal with a lot of stress in their lives.   Their lives as thirties in the big city of Seoul is a stressful one and they try to rekindle the lives they had when they were in their innocent teens while also searching for love and maintaining their deep friendship.  ", Lee Dong Yoon ,"  No Sekseu Aen Deo Siti ,  No Sex and the City ,  노섹스 앤 더 시티 ,  20segi Sonyeonsonyeo ,  Twentieth Century Boy and Girl ,  Children of the 20th Century  ", 32," 7.9 (scored by 3,321 users)", #1986, #990," 9,408"," Oct  9, 2017 - Nov 28, 2017", 35 min.,"Comedy,Romance,Life,Family","ChildhoodFriends,FriendsToLovers,Sismance,FirstLove,LoveTriangle,MultipleCouples,Neighbors,CalmMaleLead,StrongFriendship,Bromance","Han Ye Seul,Kim Ji Suk,Lee Sang Woo,Ryu Hyun Kyung,Lee Sang Hee,Ahn Se Ha,",
5778,https://mydramalist.com/5778-the-incarnation-of-money,The Incarnation of Money (2013),https://i.mydramalist.com/XdmVpc.jpg?v=1, Drama, South Korea ,"A drama based on law about money, love and passion. It is about lobbying, rebating, connecting and corruption of the Korean society through Lee Cha Don who loses everything because of money. Lee Cha Don is a man who rises to the seat of a special branch prosecutor with the money of a loan shark, while Bok Jae In is the daughter of the loan shark who raises Lee Cha Don. ", Yoo In Shik ,"  Doneui Hwashin  ,   Money Incarnation  ", 24," 7.9 (scored by 1,937 users)", #2000, #1865," 4,754"," Feb  2, 2013 - Apr 21, 2013", 1 hr. 5 min.,"Business,Romance,Drama","ProsecutorMaleLead,Greed,LoanShark,Corruption,Revenge,MentalHospital,MentalHealth,Law","Kang Ji Hwan,Hwang Jung Eum,Park  Sang Min,Oh Yoon Ah,","Park Soon Chun,Kim  Hak Chul,"
27387,https://mydramalist.com/27387-love-after-school,Love After School (2017),https://i.mydramalist.com/jrjB8c.jpg?v=1, Drama, South Korea ,"A love story often begins after a few jokes ...   Hoo Se In and Bang Myung Rok  are in moderation class. Myung Rok decides to play Se In, who ridicules himself in front of the whole class. They begin, after this incident, to approach and leave together. But Jo Ye Rin, in love with Myeong Rok, spreads a rumor about Se In, which causes him to leave Myung Rok.    Five years later, Se In, still in love with him, decides to reconnect with Myung Rok. Can your relationship resume where you left off? ",,  High School Scandal  Love After School  , 8, 7.9 (scored by 868 users), #2002, #3641," 2,060"," Nov 28, 2017 - Jan 16, 2018", 8 min.,"Romance,School,Youth,Drama","FirstLove,SteamyKiss,FriendsToLovers,WebSeries,HighSchoolFriends,NiceFemaleLead,HighSchoolToWorkingLife,FemaleRivalry,Miniseries,LoveTriangle","Park So Eun,Yoo Jung Woo,","Gye Ye Rin,"
16192,https://mydramalist.com/16192-doctors,Doctors (2016),https://i.mydramalist.com/ndJw6c.jpg?v=1, Drama, South Korea ,"Yoo Hye Jung was a tough bully in school with a prickly personality and always goes wayward. She had many scars from her childhood and through self-preservation, Hye Jung keeps her heart shut away from other people. However, she changes after meeting her mentor Hong Ji Hong who plays a key role in transforming her life from a helpless gangster to a compassionate doctor.   ", Oh Choong Hwan ,"  Yeoggangpae Hyejeong ,  여깡패 혜정 ,  Female Gangster Hye Jung ,  Doctor Crush ,  Dakteoseu ,  The Doctors  ", 20," 7.9 (scored by 27,897 users)", #2005, #73," 59,536"," Jun 20, 2016 - Aug 23, 2016", 60 min.,"Comedy,Romance,Drama,Medical","OlderMan/YoungerWoman,Student-TeacherRelationship,Revenge,NiceMaleLead,CalmMaleLead,BadassFemaleLead,Reverse-Harem,StrongFemaleLead,MaleChasesFemaleFirst,TragicPast","Kim Rae Won,Park Shin Hye,Yoon Kyun Sang,Lee Sung Kyung,","Moon Ji In,Uhm Hyo Sub,"
60373,https://mydramalist.com/60373-joseon-exorcist,Joseon Exorcist (2021),https://i.mydramalist.com/jZz4J_4c.jpg?v=1, Drama, South Korea ,"During the latter part of the 14th century, King Taejong abolished the Goryeo Dynasty in order to establish the Kingdom of Joseon.  Some were aware of the deal he made with an evil spirit — which in turn used their power to possess humans who would control and terrorize the world. The king’s sons, Princes Chung Nyung and Yang Nyeong, are his main opposition, each with a different reason for standing in his way.    ~~ The series was cancelled after two episodes."," Shin Kyung Soo,  Nam Tae Jin ","  Chosun Gumasa ,  Joseon Gumasa ,  Chosungumasa ,  Joseongumasa  ", 2, 7.9 (scored by 870 users), #2013, #2065," 4,274"," Mar 22, 2021 - Mar 23, 2021", 1 hr. 10 min.,"Action,Historical,Drama,Fantasy","EvilSpirit,JoseonDynasty,RoyalFamily,FamilyRelationship,DarkFantasy,Brothers'Relationship,Taejong,HistoricalFigure,Exorcist,HistoricalFiction","Kam Woo Sung,Jang Dong Yoon,Park Sung Hoon,","Kim Dong Jun,Jung Hye Sung,Min Jin Woong,"
